"REP_PERIOD","FUND_TYP","COD_BUDGET","COD_CRED_KK","COD_CRED_KK_NAME","ZAT_AMT","PLANS_AMT","FAKT_AMT","FAKTBN_AMT","CITY"
"2021-02-28","S",1.4549e+10,4112,"Надання кредитів підприємствам, установам, організаціям",13671525,13671525,0,0,"Mykolaiv"
"2021-02-28","T",1.4549e+10,4123,"Повернення інших внутрішніх кредитів",-4e+06,0,-724690.43,NA,"Mykolaiv"
"2021-02-28","T",1.4549e+10,4112,"Надання кредитів підприємствам, установам, організаціям",13671525,13671525,0,NA,"Mykolaiv"
"2021-02-28","T",1.4549e+10,4113,"Надання інших внутрішніх кредитів",19200000,19200000,0,NA,"Mykolaiv"
"2021-02-28","C",1.4549e+10,4113,"Надання інших внутрішніх кредитів",1.5e+07,1.5e+07,0,NA,"Mykolaiv"
"2021-02-28","S",1.4549e+10,4123,"Повернення інших внутрішніх кредитів",-4e+06,0,-724690.43,0,"Mykolaiv"
"2021-02-28","S",1.4549e+10,4113,"Надання інших внутрішніх кредитів",4200000,4200000,0,0,"Mykolaiv"
"2021-02-28","T",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",154379750,154379750,0,NA,"Odesa"
"2021-02-28","T",1.5564e+10,4123,"Повернення інших внутрішніх кредитів",0,0,-76761.46,NA,"Odesa"
"2021-02-28","T",1.5564e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2e+05,0,0,NA,"Odesa"
"2021-02-28","C",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1500000,1500000,0,NA,"Odesa"
"2021-02-28","C",1.5564e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2e+05,0,0,NA,"Odesa"
"2021-02-28","S",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",152879750,152879750,0,0,"Odesa"
"2021-02-28","S",1.5564e+10,4123,"Повернення інших внутрішніх кредитів",0,0,-76761.46,0,"Odesa"
"2021-02-28","S",1.657e+10,4210,"Надання зовнішніх кредитів",7780053,7780053,0,0,"Poltava"
"2021-02-28","T",1.657e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,NA,"Poltava"
"2021-02-28","S",1.657e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,0,"Poltava"
"2021-02-28","T",1.657e+10,4210,"Надання зовнішніх кредитів",7780053,7780053,0,NA,"Poltava"
"2021-02-28","C",1.7564e+10,4113,"Надання інших внутрішніх кредитів",3e+06,3e+06,0,NA,"Rivne"
"2021-02-28","S",1.7564e+10,4113,"Надання інших внутрішніх кредитів",470700,470700,0,0,"Rivne"
"2021-02-28","S",1.7564e+10,4123,"Повернення інших внутрішніх кредитів",-4e+05,0,-137708.7,0,"Rivne"
"2021-02-28","T",1.7564e+10,4113,"Надання інших внутрішніх кредитів",3470700,3470700,0,NA,"Rivne"
"2021-02-28","T",1.7564e+10,4123,"Повернення інших внутрішніх кредитів",-4e+05,0,-137708.7,NA,"Rivne"
"2021-02-28","T",1.8531e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1112506,1112506,0,NA,"Sumy"
"2021-02-28","T",1.8531e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-3166598,0,0,NA,"Sumy"
"2021-02-28","T",1.8531e+10,4123,"Повернення інших внутрішніх кредитів",-810000,0,-92389.04,NA,"Sumy"
"2021-02-28","S",1.8531e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-3166598,0,0,0,"Sumy"
"2021-02-28","T",1.8531e+10,4113,"Надання інших внутрішніх кредитів",2310000,2310000,0,NA,"Sumy"
"2021-02-28","S",1.8531e+10,4113,"Надання інших внутрішніх кредитів",810000,810000,0,0,"Sumy"
"2021-02-28","S",1.8531e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1112506,1112506,0,0,"Sumy"
"2021-02-28","C",1.8531e+10,4113,"Надання інших внутрішніх кредитів",1500000,1500000,0,NA,"Sumy"
"2021-02-28","S",1.8531e+10,4123,"Повернення інших внутрішніх кредитів",-810000,0,-92389.04,0,"Sumy"
"2021-02-28","T",1.9549e+10,4113,"Надання інших внутрішніх кредитів",7e+05,7e+05,0,NA,"Ternopil"
"2021-02-28","T",1.9549e+10,4123,"Повернення інших внутрішніх кредитів",-1e+05,0,0,NA,"Ternopil"
"2021-02-28","S",1.9549e+10,4123,"Повернення інших внутрішніх кредитів",-1e+05,0,0,0,"Ternopil"
"2021-02-28","S",1.9549e+10,4111,"Надання кредитів органам державного управління інших рівнів",63222062,63222062,0,0,"Ternopil"
"2021-02-28","S",1.9549e+10,4113,"Надання інших внутрішніх кредитів",1e+05,1e+05,0,0,"Ternopil"
"2021-02-28","C",1.9549e+10,4113,"Надання інших внутрішніх кредитів",6e+05,6e+05,0,NA,"Ternopil"
"2021-02-28","T",1.9549e+10,4111,"Надання кредитів органам державного управління інших рівнів",63222062,63222062,0,NA,"Ternopil"
"2021-02-28","S",7.559e+09,4123,"Повернення інших внутрішніх кредитів",-1e+05,0,-4886.18,0,"Uzhhorod"
"2021-02-28","T",7.559e+09,4113,"Надання інших внутрішніх кредитів",166244,166244,0,NA,"Uzhhorod"
"2021-02-28","T",7.559e+09,4123,"Повернення інших внутрішніх кредитів",-1e+05,0,-4886.18,NA,"Uzhhorod"
"2021-02-28","S",7.559e+09,4113,"Надання інших внутрішніх кредитів",166244,166244,0,0,"Uzhhorod"
"2021-02-28","S",2.536e+09,4113,"Надання інших внутрішніх кредитів",35862,35862,0,0,"Vinnytsia"
"2021-02-28","S",2.536e+09,4123,"Повернення інших внутрішніх кредитів",-35462,0,-32662.51,0,"Vinnytsia"
"2021-02-28","T",2.536e+09,4112,"Надання кредитів підприємствам, установам, організаціям",46082571,46082571,0,NA,"Vinnytsia"
"2021-02-28","T",2.536e+09,4123,"Повернення інших внутрішніх кредитів",-35462,0,-32662.51,NA,"Vinnytsia"
"2021-02-28","S",2.536e+09,4112,"Надання кредитів підприємствам, установам, організаціям",46082571,46082571,0,0,"Vinnytsia"
"2021-02-28","T",2.536e+09,4113,"Надання інших внутрішніх кредитів",35862,35862,0,NA,"Vinnytsia"
"2021-02-28","T",6.552e+09,4123,"Повернення інших внутрішніх кредитів",-442150,0,-28687.18,NA,"Zhytomyr"
"2021-02-28","T",6.552e+09,4113,"Надання інших внутрішніх кредитів",1526229,1526229,0,NA,"Zhytomyr"
"2021-02-28","S",6.552e+09,4123,"Повернення інших внутрішніх кредитів",-442150,0,-28687.18,0,"Zhytomyr"
"2021-02-28","T",6.552e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-91259233,0,-2500000,NA,"Zhytomyr"
"2021-02-28","T",6.552e+09,4112,"Надання кредитів підприємствам, установам, організаціям",75916233,75916233,0,NA,"Zhytomyr"
"2021-02-28","S",6.552e+09,4112,"Надання кредитів підприємствам, установам, організаціям",75916233,75916233,0,0,"Zhytomyr"
"2021-02-28","C",6.552e+09,4113,"Надання інших внутрішніх кредитів",1081029,1081029,0,NA,"Zhytomyr"
"2021-02-28","S",6.552e+09,4113,"Надання інших внутрішніх кредитів",445200,445200,0,0,"Zhytomyr"
"2021-02-28","C",6.552e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-15343000,0,-2500000,NA,"Zhytomyr"
"2021-02-28","S",6.552e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-75916233,0,0,0,"Zhytomyr"
"2021-02-28","T",8.562e+09,4112,"Надання кредитів підприємствам, установам, організаціям",52856765,52856765,0,NA,"Zaporizhzhia"
"2021-02-28","T",8.562e+09,4123,"Повернення інших внутрішніх кредитів",-1301644,0,-181460.47,NA,"Zaporizhzhia"
"2021-02-28","T",8.562e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-52856765,0,0,NA,"Zaporizhzhia"
"2021-02-28","S",8.562e+09,4123,"Повернення інших внутрішніх кредитів",-1301644,0,-181460.47,0,"Zaporizhzhia"
"2021-02-28","S",8.562e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-52856765,0,0,0,"Zaporizhzhia"
"2021-02-28","T",8.562e+09,4113,"Надання інших внутрішніх кредитів",1411705,1411705,0,NA,"Zaporizhzhia"
"2021-02-28","S",8.562e+09,4113,"Надання інших внутрішніх кредитів",1411705,1411705,0,0,"Zaporizhzhia"
"2021-02-28","S",8.562e+09,4112,"Надання кредитів підприємствам, установам, організаціям",52856765,52856765,0,0,"Zaporizhzhia"
"2021-02-28","S",7.507e+09,4123,"Повернення інших внутрішніх кредитів",-73464,0,-16459,0,"Mukachevo"
"2021-02-28","T",7.507e+09,4123,"Повернення інших внутрішніх кредитів",-73464,0,-16459,NA,"Mukachevo"
"2021-02-28","S",7.507e+09,4113,"Надання інших внутрішніх кредитів",73464,73464,0,0,"Mukachevo"
"2021-02-28","T",7.507e+09,4113,"Надання інших внутрішніх кредитів",73464,73464,0,NA,"Mukachevo"
"2021-02-28","S",2.1e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-6150000,0,0,0,"R_Vinnytsia"
"2021-02-28","T",2.1e+09,4123,"Повернення інших внутрішніх кредитів",-3483314,0,-150790,NA,"R_Vinnytsia"
"2021-02-28","T",2.1e+09,4113,"Надання інших внутрішніх кредитів",11858314,11858314,0,NA,"R_Vinnytsia"
"2021-02-28","T",2.1e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-6150000,0,0,NA,"R_Vinnytsia"
"2021-02-28","T",2.1e+09,4112,"Надання кредитів підприємствам, установам, організаціям",4765029,4765029,0,NA,"R_Vinnytsia"
"2021-02-28","C",2.1e+09,4112,"Надання кредитів підприємствам, установам, організаціям",4765029,4765029,0,NA,"R_Vinnytsia"
"2021-02-28","S",2.1e+09,4113,"Надання інших внутрішніх кредитів",2358314,2358314,0,0,"R_Vinnytsia"
"2021-02-28","S",2.1e+09,4123,"Повернення інших внутрішніх кредитів",-3483314,0,-150790,0,"R_Vinnytsia"
"2021-02-28","C",2.1e+09,4113,"Надання інших внутрішніх кредитів",9500000,9500000,0,NA,"R_Vinnytsia"
"2021-03-31","C",2.3576e+10,4113,"Надання інших внутрішніх кредитів",14522437,16772437,440490,NA,"Cherkasy"
"2021-03-31","T",2.3576e+10,4113,"Надання інших внутрішніх кредитів",15613947,17863947,440490,NA,"Cherkasy"
"2021-03-31","T",2.3576e+10,4123,"Повернення інших внутрішніх кредитів",-2251148,0,-570677.69,NA,"Cherkasy"
"2021-03-31","S",2.3576e+10,4113,"Надання інших внутрішніх кредитів",1091510,1091510,0,0,"Cherkasy"
"2021-03-31","T",2.3576e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-91229544.49,0,-25635144.49,NA,"Cherkasy"
"2021-03-31","S",2.3576e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-91229544.49,0,-25635144.49,0,"Cherkasy"
